userid,total_login_count,days_since_last_login,email_freq,platform
1249,1,4.0,WEEKLY,Bayer Fine
1250,2,4.0,WEEKLY,Bayer Fine
1251,1,3.0,WEEKLY,Bayer Fine
1252,1,0.0,WEEKLY,Bayer Fine
2,53,0.0,WEEKLY,Bayer Nutrition
4,4,14.0,WEEKLY,Bayer Nutrition
5,2,14.0,WEEKLY,Bayer Nutrition
6,7,12.0,WEEKLY,Bayer Nutrition
9,4,35.0,WEEKLY,Bayer Nutrition
11,6,35.0,WEEKLY,Bayer Nutrition
16,15,5.0,WEEKLY,Bayer Nutrition
17,2,25.0,WEEKLY,Bayer Nutrition
18,2,11.0,WEEKLY,Bayer Nutrition
21,1,25.0,WEEKLY,Bayer Nutrition
22,1,25.0,WEEKLY,Bayer Nutrition
24,1,25.0,WEEKLY,Bayer Nutrition
25,1,25.0,WEEKLY,Bayer Nutrition
26,1,25.0,WEEKLY,Bayer Nutrition
27,1,25.0,WEEKLY,Bayer Nutrition
28,1,21.0,WEEKLY,Bayer Nutrition
33,2,5.0,WEEKLY,Bayer Nutrition
34,4,4.0,WEEKLY,Bayer Nutrition
35,2,7.0,WEEKLY,Bayer Nutrition
36,1,11.0,WEEKLY,Bayer Nutrition
37,1,7.0,WEEKLY,Bayer Nutrition
38,4,0.0,WEEKLY,Bayer Nutrition
39,3,4.0,WEEKLY,Bayer Nutrition
40,1,7.0,WEEKLY,Bayer Nutrition
41,2,7.0,WEEKLY,Bayer Nutrition
42,3,4.0,WEEKLY,Bayer Nutrition
43,2,7.0,WEEKLY,Bayer Nutrition
44,1,5.0,WEEKLY,Bayer Nutrition
45,2,5.0,WEEKLY,Bayer Nutrition
46,2,5.0,WEEKLY,Bayer Nutrition
47,1,5.0,WEEKLY,Bayer Nutrition
48,1,5.0,WEEKLY,Bayer Nutrition
49,2,3.0,WEEKLY,Bayer Nutrition
50,3,0.0,WEEKLY,Bayer Nutrition
51,1,4.0,WEEKLY,Bayer Nutrition
52,1,4.0,WEEKLY,Bayer Nutrition
53,2,4.0,WEEKLY,Bayer Nutrition
54,1,4.0,WEEKLY,Bayer Nutrition
55,1,4.0,WEEKLY,Bayer Nutrition
56,1,4.0,WEEKLY,Bayer Nutrition
57,2,4.0,WEEKLY,Bayer Nutrition
58,1,0.0,WEEKLY,Bayer Nutrition
59,1,0.0,WEEKLY,Bayer Nutrition
5,620,0.0,WEEKLY,Campari
11,32,7.0,BI_MONTHLY,Campari
13,18,3.0,BI_MONTHLY,Campari
16,58,3.0,BI_MONTHLY,Campari
20,105,6.0,BI_MONTHLY,Campari
22,42,13.0,BI_MONTHLY,Campari
24,31,62.0,BI_MONTHLY,Campari
29,23,51.0,BI_MONTHLY,Campari
34,25,15.0,BI_MONTHLY,Campari
42,27,74.0,BI_MONTHLY,Campari
52,81,13.0,WEEKLY,Campari
62,32,5.0,BI_MONTHLY,Campari
64,17,53.0,BI_MONTHLY,Campari
69,70,25.0,BI_MONTHLY,Campari
102,157,61.0,BI_MONTHLY,Campari
105,12,12.0,BI_MONTHLY,Campari
110,7,84.0,BI_MONTHLY,Campari
121,30,81.0,BI_MONTHLY,Campari
127,31,3.0,BI_MONTHLY,Campari
136,1,32.0,BI_MONTHLY,Campari
145,13,46.0,BI_MONTHLY,Campari
147,22,25.0,BI_MONTHLY,Campari
148,10,6.0,BI_MONTHLY,Campari
151,10,19.0,BI_MONTHLY,Campari
157,1,63.0,BI_MONTHLY,Campari
161,2,47.0,BI_MONTHLY,Campari
167,14,62.0,BI_MONTHLY,Campari
172,58,0.0,WEEKLY,Campari
190,5,3.0,BI_MONTHLY,Campari
197,15,55.0,BI_MONTHLY,Campari
210,30,3.0,WEEKLY,Campari
213,13,0.0,BI_MONTHLY,Campari
223,26,49.0,BI_MONTHLY,Campari
224,18,6.0,BI_MONTHLY,Campari
231,19,83.0,BI_MONTHLY,Campari
236,9,87.0,BI_MONTHLY,Campari
251,17,55.0,BI_MONTHLY,Campari
254,123,74.0,BI_MONTHLY,Campari
271,5,39.0,BI_MONTHLY,Campari
278,51,39.0,BI_MONTHLY,Campari
280,20,14.0,BI_MONTHLY,Campari
287,18,39.0,MONTHLY,Campari
289,54,56.0,BI_MONTHLY,Campari
292,15,38.0,BI_MONTHLY,Campari
307,5,3.0,BI_MONTHLY,Campari
327,17,45.0,BI_MONTHLY,Campari
332,7,82.0,BI_MONTHLY,Campari
348,19,6.0,BI_MONTHLY,Campari
358,66,41.0,BI_MONTHLY,Campari
368,83,5.0,BI_MONTHLY,Campari
369,55,46.0,BI_MONTHLY,Campari
375,4,45.0,BI_MONTHLY,Campari
380,27,46.0,BI_MONTHLY,Campari
382,23,0.0,BI_MONTHLY,Campari
389,33,46.0,BI_MONTHLY,Campari
412,7,83.0,BI_MONTHLY,Campari
417,26,13.0,BI_MONTHLY,Campari
419,17,6.0,BI_MONTHLY,Campari
434,31,49.0,BI_MONTHLY,Campari
448,238,4.0,BI_MONTHLY,Campari
462,76,6.0,BI_MONTHLY,Campari
468,46,3.0,BI_MONTHLY,Campari
469,18,45.0,BI_MONTHLY,Campari
472,36,14.0,BI_MONTHLY,Campari
473,22,62.0,BI_MONTHLY,Campari
478,19,47.0,BI_MONTHLY,Campari
489,146,3.0,WEEKLY,Campari
511,54,0.0,BI_MONTHLY,Campari
525,20,12.0,BI_MONTHLY,Campari
542,21,47.0,BI_MONTHLY,Campari
547,37,7.0,BI_MONTHLY,Campari
548,45,32.0,BI_MONTHLY,Campari
561,4,35.0,BI_MONTHLY,Campari
567,37,88.0,BI_MONTHLY,Campari
572,33,39.0,BI_MONTHLY,Campari
574,39,28.0,DAILY,Campari
582,17,0.0,WEEKLY,Campari
586,31,47.0,BI_MONTHLY,Campari
609,29,55.0,BI_MONTHLY,Campari
610,6,80.0,BI_MONTHLY,Campari
620,21,18.0,BI_MONTHLY,Campari
627,13,41.0,BI_MONTHLY,Campari
628,6,89.0,BI_MONTHLY,Campari
629,13,71.0,BI_MONTHLY,Campari
635,37,0.0,BI_MONTHLY,Campari
636,94,63.0,BI_MONTHLY,Campari
642,4,3.0,BI_MONTHLY,Campari
648,10,38.0,BI_MONTHLY,Campari
679,6,63.0,BI_MONTHLY,Campari
682,242,33.0,BI_MONTHLY,Campari
690,52,11.0,DAILY,Campari
692,9,47.0,BI_MONTHLY,Campari
706,34,6.0,BI_MONTHLY,Campari
710,63,60.0,BI_MONTHLY,Campari
711,12,70.0,BI_MONTHLY,Campari
716,898,5.0,MONTHLY,Campari
720,10,10.0,BI_MONTHLY,Campari
723,20,63.0,BI_MONTHLY,Campari
724,72,62.0,BI_MONTHLY,Campari
729,16,47.0,BI_MONTHLY,Campari
740,25,33.0,BI_MONTHLY,Campari
748,92,61.0,BI_MONTHLY,Campari
760,47,6.0,BI_MONTHLY,Campari
786,19,6.0,BI_MONTHLY,Campari
788,63,0.0,BI_MONTHLY,Campari
817,36,0.0,BI_MONTHLY,Campari
820,9,75.0,BI_MONTHLY,Campari
856,55,47.0,WEEKLY,Campari
858,33,3.0,WEEKLY,Campari
860,40,39.0,WEEKLY,Campari
861,30,61.0,WEEKLY,Campari
869,5,3.0,WEEKLY,Campari
872,21,48.0,BI_MONTHLY,Campari
874,19,48.0,BI_MONTHLY,Campari
880,37,6.0,WEEKLY,Campari
898,16,67.0,WEEKLY,Campari
907,8,67.0,WEEKLY,Campari
913,236,7.0,WEEKLY,Campari
927,24,3.0,WEEKLY,Campari
931,24,87.0,WEEKLY,Campari
933,12,7.0,WEEKLY,Campari
936,8,47.0,WEEKLY,Campari
946,22,70.0,WEEKLY,Campari
949,21,87.0,WEEKLY,Campari
951,4,67.0,WEEKLY,Campari
954,13,39.0,BI_MONTHLY,Campari
956,22,0.0,BI_MONTHLY,Campari
957,11,62.0,BI_MONTHLY,Campari
961,13,32.0,BI_MONTHLY,Campari
962,16,3.0,BI_MONTHLY,Campari
963,10,60.0,WEEKLY,Campari
967,21,41.0,BI_MONTHLY,Campari
969,35,82.0,BI_MONTHLY,Campari
973,31,81.0,BI_MONTHLY,Campari
982,21,0.0,WEEKLY,Campari
984,21,3.0,WEEKLY,Campari
992,42,67.0,WEEKLY,Campari
994,33,12.0,WEEKLY,Campari
998,10,74.0,WEEKLY,Campari
999,43,38.0,WEEKLY,Campari
1006,9,47.0,BI_MONTHLY,Campari
1008,26,56.0,WEEKLY,Campari
1009,20,62.0,WEEKLY,Campari
1010,6,68.0,WEEKLY,Campari
1012,1,63.0,WEEKLY,Campari
1013,1,63.0,WEEKLY,Campari
1014,15,55.0,WEEKLY,Campari
1026,10,54.0,WEEKLY,Campari
1031,6,5.0,WEEKLY,Campari
1036,13,14.0,WEEKLY,Campari
1038,64,38.0,WEEKLY,Campari
1039,30,62.0,WEEKLY,Campari
1041,6,33.0,WEEKLY,Campari
1043,3,63.0,WEEKLY,Campari
1044,8,11.0,WEEKLY,Campari
1046,23,53.0,WEEKLY,Campari
1048,17,3.0,WEEKLY,Campari
1049,3,19.0,WEEKLY,Campari
1050,99,7.0,WEEKLY,Campari
1052,19,39.0,WEEKLY,Campari
1053,7,62.0,WEEKLY,Campari
1057,10,89.0,WEEKLY,Campari
1058,7,33.0,WEEKLY,Campari
1061,11,6.0,WEEKLY,Campari
1063,15,3.0,WEEKLY,Campari
1069,9,6.0,WEEKLY,Campari
1071,16,10.0,WEEKLY,Campari
1073,8,11.0,WEEKLY,Campari
1078,13,41.0,WEEKLY,Campari
1081,11,62.0,WEEKLY,Campari
1095,10,69.0,WEEKLY,Campari
1104,24,10.0,WEEKLY,Campari
1105,17,0.0,WEEKLY,Campari
1108,4,6.0,WEEKLY,Campari
1119,19,6.0,WEEKLY,Campari
1120,33,19.0,WEEKLY,Campari
1122,3,3.0,WEEKLY,Campari
1123,16,47.0,WEEKLY,Campari
1124,13,89.0,WEEKLY,Campari
1125,3,39.0,WEEKLY,Campari
1127,17,6.0,MONTHLY,Campari
1128,7,47.0,WEEKLY,Campari
1129,8,0.0,NONE,Campari
1132,6,3.0,BI_MONTHLY,Campari
1144,2,62.0,BI_MONTHLY,Campari
1145,1,47.0,BI_MONTHLY,Campari
1149,27,0.0,BI_MONTHLY,Campari
1152,2,3.0,MONTHLY,Campari
1156,1,47.0,MONTHLY,Campari
1162,2,42.0,MONTHLY,Campari
1171,2,12.0,MONTHLY,Campari
1174,12,46.0,MONTHLY,Campari
1177,2,42.0,MONTHLY,Campari
1179,2,6.0,MONTHLY,Campari
1180,5,62.0,MONTHLY,Campari
1181,6,5.0,MONTHLY,Campari
1183,12,6.0,MONTHLY,Campari
1184,7,3.0,MONTHLY,Campari
1185,15,0.0,MONTHLY,Campari
1186,11,53.0,MONTHLY,Campari
1191,2,39.0,MONTHLY,Campari
1192,1,39.0,MONTHLY,Campari
1193,2,6.0,MONTHLY,Campari
1194,5,47.0,MONTHLY,Campari
1196,4,87.0,MONTHLY,Campari
1199,1,62.0,MONTHLY,Campari
1200,13,47.0,MONTHLY,Campari
1201,5,3.0,MONTHLY,Campari
1203,27,6.0,MONTHLY,Campari
1208,3,67.0,MONTHLY,Campari
1209,6,89.0,MONTHLY,Campari
1210,10,41.0,MONTHLY,Campari
1212,20,3.0,WEEKLY,Campari
1213,18,34.0,MONTHLY,Campari
1216,9,3.0,NONE,Campari
1220,22,22.0,MONTHLY,Campari
1221,6,47.0,MONTHLY,Campari
1222,16,53.0,NONE,Campari
1223,4,46.0,MONTHLY,Campari
1224,8,34.0,MONTHLY,Campari
1225,4,52.0,MONTHLY,Campari
1226,3,39.0,MONTHLY,Campari
1227,6,46.0,MONTHLY,Campari
1228,17,14.0,MONTHLY,Campari
1238,9,0.0,WEEKLY,Campari
1239,17,61.0,MONTHLY,Campari
1243,4,3.0,MONTHLY,Campari
1244,4,48.0,MONTHLY,Campari
1245,5,0.0,MONTHLY,Campari
1247,2,42.0,MONTHLY,Campari
1249,5,55.0,MONTHLY,Campari
1250,1,75.0,MONTHLY,Campari
1251,46,3.0,MONTHLY,Campari
1252,8,3.0,MONTHLY,Campari
1254,1,55.0,MONTHLY,Campari
1257,4,41.0,MONTHLY,Campari
1259,5,19.0,MONTHLY,Campari
1260,5,5.0,MONTHLY,Campari
1261,3,49.0,MONTHLY,Campari
1263,3,6.0,MONTHLY,Campari
1264,3,34.0,MONTHLY,Campari
1265,9,6.0,MONTHLY,Campari
1267,1,33.0,MONTHLY,Campari
1268,2,13.0,MONTHLY,Campari
1269,2,19.0,MONTHLY,Campari
1270,2,20.0,MONTHLY,Campari
1271,3,0.0,MONTHLY,Campari
1272,3,5.0,MONTHLY,Campari
1273,1,12.0,MONTHLY,Campari
1274,4,5.0,MONTHLY,Campari
4,126,6.0,WEEKLY,Campari SEMEA
13,63,12.0,MONTHLY,Campari SEMEA
16,44,13.0,WEEKLY,Campari SEMEA
17,133,4.0,WEEKLY,Campari SEMEA
18,28,84.0,WEEKLY,Campari SEMEA
20,13,32.0,WEEKLY,Campari SEMEA
26,177,0.0,WEEKLY,Campari SEMEA
30,17,13.0,WEEKLY,Campari SEMEA
31,31,7.0,WEEKLY,Campari SEMEA
43,2,55.0,WEEKLY,Campari SEMEA
44,39,18.0,WEEKLY,Campari SEMEA
52,7,88.0,WEEKLY,Campari SEMEA
66,80,84.0,WEEKLY,Campari SEMEA
71,29,75.0,WEEKLY,Campari SEMEA
77,37,13.0,WEEKLY,Campari SEMEA
82,58,7.0,MONTHLY,Campari SEMEA
97,25,27.0,WEEKLY,Campari SEMEA
100,156,6.0,WEEKLY,Campari SEMEA
105,16,56.0,WEEKLY,Campari SEMEA
116,36,5.0,WEEKLY,Campari SEMEA
118,21,0.0,WEEKLY,Campari SEMEA
128,12,13.0,WEEKLY,Campari SEMEA
142,25,42.0,WEEKLY,Campari SEMEA
156,24,27.0,BI_MONTHLY,Campari SEMEA
159,37,13.0,WEEKLY,Campari SEMEA
162,31,13.0,WEEKLY,Campari SEMEA
170,67,0.0,WEEKLY,Campari SEMEA
176,55,26.0,WEEKLY,Campari SEMEA
177,78,3.0,WEEKLY,Campari SEMEA
178,77,40.0,WEEKLY,Campari SEMEA
180,23,13.0,WEEKLY,Campari SEMEA
185,31,12.0,MONTHLY,Campari SEMEA
190,17,28.0,WEEKLY,Campari SEMEA
196,14,13.0,WEEKLY,Campari SEMEA
197,18,26.0,WEEKLY,Campari SEMEA
198,12,73.0,WEEKLY,Campari SEMEA
199,4,41.0,MONTHLY,Campari SEMEA
201,16,4.0,WEEKLY,Campari SEMEA
203,3,73.0,MONTHLY,Campari SEMEA
208,25,12.0,WEEKLY,Campari SEMEA
210,16,27.0,BI_MONTHLY,Campari SEMEA
211,9,32.0,BI_MONTHLY,Campari SEMEA
212,19,11.0,BI_MONTHLY,Campari SEMEA
213,54,12.0,BI_MONTHLY,Campari SEMEA
214,15,11.0,BI_MONTHLY,Campari SEMEA
216,9,26.0,BI_MONTHLY,Campari SEMEA
217,5,13.0,BI_MONTHLY,Campari SEMEA
218,5,69.0,BI_MONTHLY,Campari SEMEA
220,5,32.0,BI_MONTHLY,Campari SEMEA
223,6,45.0,BI_MONTHLY,Campari SEMEA
225,10,13.0,BI_MONTHLY,Campari SEMEA
228,5,21.0,BI_MONTHLY,Campari SEMEA
229,8,26.0,BI_MONTHLY,Campari SEMEA
231,2,26.0,BI_MONTHLY,Campari SEMEA
233,2,47.0,BI_MONTHLY,Campari SEMEA
236,8,60.0,BI_MONTHLY,Campari SEMEA
237,4,14.0,BI_MONTHLY,Campari SEMEA
238,5,11.0,BI_MONTHLY,Campari SEMEA
239,8,12.0,MONTHLY,Campari SEMEA
240,25,17.0,BI_MONTHLY,Campari SEMEA
241,5,13.0,BI_MONTHLY,Campari SEMEA
247,2,39.0,BI_MONTHLY,Campari SEMEA
248,8,16.0,BI_MONTHLY,Campari SEMEA
250,5,42.0,BI_MONTHLY,Campari SEMEA
252,11,32.0,BI_MONTHLY,Campari SEMEA
253,7,17.0,BI_MONTHLY,Campari SEMEA
255,1,39.0,BI_MONTHLY,Campari SEMEA
28,1230,0.0,DAILY,Circet
31,125,57.0,WEEKLY,Circet
32,1067,0.0,WEEKLY,Circet
33,158,0.0,DAILY,Circet
34,186,10.0,WEEKLY,Circet
35,20,63.0,WEEKLY,Circet
38,174,45.0,WEEKLY,Circet
41,355,3.0,WEEKLY,Circet
43,36,0.0,WEEKLY,Circet
48,721,3.0,WEEKLY,Circet
49,50,14.0,DAILY,Circet
50,212,0.0,WEEKLY,Circet
52,34,27.0,WEEKLY,Circet
53,101,14.0,WEEKLY,Circet
54,269,3.0,WEEKLY,Circet
56,47,4.0,WEEKLY,Circet
57,16,3.0,WEEKLY,Circet
58,114,3.0,WEEKLY,Circet
62,22,68.0,WEEKLY,Circet
63,11,39.0,WEEKLY,Circet
64,59,46.0,WEEKLY,Circet
65,20,53.0,WEEKLY,Circet
70,16,49.0,WEEKLY,Circet
71,22,10.0,WEEKLY,Circet
72,10,3.0,WEEKLY,Circet
77,51,5.0,WEEKLY,Circet
192,32,5.0,WEEKLY,Circet
717,4,53.0,WEEKLY,Circet
779,2,60.0,WEEKLY,Circet
795,1,65.0,WEEKLY,Circet
798,19,48.0,WEEKLY,Circet
804,6,46.0,WEEKLY,Circet
810,15,19.0,WEEKLY,Circet
820,11,0.0,WEEKLY,Circet
845,12,87.0,WEEKLY,Circet
858,64,77.0,WEEKLY,Circet
866,15,0.0,WEEKLY,Circet
889,10,0.0,WEEKLY,Circet
890,56,80.0,WEEKLY,Circet
925,5,3.0,WEEKLY,Circet
926,4,81.0,WEEKLY,Circet
940,7,48.0,WEEKLY,Circet
945,2,74.0,WEEKLY,Circet
949,2,81.0,WEEKLY,Circet
973,39,6.0,WEEKLY,Circet
983,7,10.0,WEEKLY,Circet
991,55,38.0,WEEKLY,Circet
992,42,0.0,WEEKLY,Circet
996,19,69.0,WEEKLY,Circet
997,74,5.0,WEEKLY,Circet
998,11,7.0,WEEKLY,Circet
1007,10,41.0,WEEKLY,Circet
1016,4,81.0,WEEKLY,Circet
1017,29,3.0,BI_MONTHLY,Circet
1028,4,2.0,WEEKLY,Circet
1032,19,82.0,WEEKLY,Circet
1033,10,0.0,WEEKLY,Circet
1035,11,3.0,WEEKLY,Circet
1036,72,35.0,WEEKLY,Circet
1040,8,3.0,WEEKLY,Circet
1044,10,34.0,WEEKLY,Circet
1046,11,60.0,WEEKLY,Circet
1049,67,14.0,WEEKLY,Circet
1069,10,24.0,WEEKLY,Circet
1070,18,0.0,WEEKLY,Circet
1071,6,81.0,WEEKLY,Circet
1072,8,82.0,WEEKLY,Circet
1073,12,17.0,WEEKLY,Circet
1078,36,42.0,WEEKLY,Circet
1079,30,42.0,WEEKLY,Circet
1080,37,0.0,NONE,Circet
1081,19,3.0,WEEKLY,Circet
1082,16,28.0,WEEKLY,Circet
1087,22,0.0,WEEKLY,Circet
1090,61,21.0,WEEKLY,Circet
1091,8,0.0,WEEKLY,Circet
1092,27,43.0,WEEKLY,Circet
1095,69,5.0,WEEKLY,Circet
1096,55,27.0,WEEKLY,Circet
1098,20,42.0,WEEKLY,Circet
1102,14,0.0,WEEKLY,Circet
1104,5,89.0,WEEKLY,Circet
1105,17,3.0,WEEKLY,Circet
1107,20,3.0,WEEKLY,Circet
1112,6,11.0,WEEKLY,Circet
1116,50,3.0,WEEKLY,Circet
1125,210,3.0,DAILY,Circet
1133,17,61.0,WEEKLY,Circet
1136,17,41.0,WEEKLY,Circet
1147,8,0.0,WEEKLY,Circet
1148,333,0.0,DAILY,Circet
1149,31,0.0,WEEKLY,Circet
1150,10,3.0,WEEKLY,Circet
1151,40,42.0,WEEKLY,Circet
1163,24,3.0,WEEKLY,Circet
1166,21,59.0,WEEKLY,Circet
1168,9,10.0,WEEKLY,Circet
1171,104,7.0,WEEKLY,Circet
1172,31,46.0,WEEKLY,Circet
1177,24,7.0,WEEKLY,Circet
1179,16,60.0,WEEKLY,Circet
1183,22,81.0,WEEKLY,Circet
1184,10,0.0,WEEKLY,Circet
1187,9,3.0,WEEKLY,Circet
1189,8,0.0,WEEKLY,Circet
1193,12,0.0,WEEKLY,Circet
1197,52,1.0,BI_MONTHLY,Circet
1199,13,0.0,BI_MONTHLY,Circet
1205,27,0.0,WEEKLY,Circet
1207,19,35.0,WEEKLY,Circet
1212,5,60.0,WEEKLY,Circet
1217,13,0.0,WEEKLY,Circet
1228,22,67.0,WEEKLY,Circet
1232,17,0.0,WEEKLY,Circet
1235,9,27.0,WEEKLY,Circet
1236,35,0.0,WEEKLY,Circet
1248,9,39.0,WEEKLY,Circet
1253,46,47.0,WEEKLY,Circet
1262,10,38.0,WEEKLY,Circet
1263,31,0.0,WEEKLY,Circet
1265,10,0.0,WEEKLY,Circet
1266,9,3.0,WEEKLY,Circet
1270,20,28.0,WEEKLY,Circet
1272,8,31.0,WEEKLY,Circet
1273,151,0.0,WEEKLY,Circet
1283,31,4.0,WEEKLY,Circet
1284,47,3.0,DAILY,Circet
1289,4,5.0,WEEKLY,Circet
1290,95,0.0,WEEKLY,Circet
1291,5,5.0,WEEKLY,Circet
1294,7,80.0,WEEKLY,Circet
1306,11,70.0,WEEKLY,Circet
1309,12,53.0,WEEKLY,Circet
1310,6,35.0,WEEKLY,Circet
1311,17,3.0,WEEKLY,Circet
1313,28,7.0,WEEKLY,Circet
1314,31,0.0,WEEKLY,Circet
1315,9,17.0,WEEKLY,Circet
1316,23,54.0,WEEKLY,Circet
1319,18,40.0,WEEKLY,Circet
1321,20,0.0,WEEKLY,Circet
1324,70,6.0,WEEKLY,Circet
1327,12,0.0,WEEKLY,Circet
1328,53,4.0,WEEKLY,Circet
1330,7,4.0,WEEKLY,Circet
1338,3,76.0,WEEKLY,Circet
1349,12,76.0,WEEKLY,Circet
1358,18,75.0,WEEKLY,Circet
1364,10,28.0,WEEKLY,Circet
1370,3,82.0,WEEKLY,Circet
1377,26,3.0,WEEKLY,Circet
1383,2,73.0,WEEKLY,Circet
1384,26,34.0,WEEKLY,Circet
1385,4,87.0,WEEKLY,Circet
1387,17,10.0,WEEKLY,Circet
1390,10,64.0,WEEKLY,Circet
1391,28,3.0,WEEKLY,Circet
1392,63,0.0,WEEKLY,Circet
1396,9,3.0,WEEKLY,Circet
1411,15,38.0,WEEKLY,Circet
1413,6,81.0,WEEKLY,Circet
1414,43,53.0,WEEKLY,Circet
1418,14,56.0,WEEKLY,Circet
1422,30,3.0,WEEKLY,Circet
1423,19,34.0,WEEKLY,Circet
1424,14,47.0,WEEKLY,Circet
1426,23,31.0,WEEKLY,Circet
1427,9,87.0,WEEKLY,Circet
1429,61,10.0,WEEKLY,Circet
1433,31,0.0,WEEKLY,Circet
1437,54,0.0,WEEKLY,Circet
1443,18,80.0,WEEKLY,Circet
1448,10,3.0,WEEKLY,Circet
1449,6,6.0,WEEKLY,Circet
1450,24,20.0,WEEKLY,Circet
1453,20,13.0,WEEKLY,Circet
1455,5,82.0,WEEKLY,Circet
1458,5,5.0,WEEKLY,Circet
1460,10,34.0,WEEKLY,Circet
1478,12,62.0,WEEKLY,Circet
1484,12,48.0,WEEKLY,Circet
1485,2,67.0,WEEKLY,Circet
1487,8,66.0,WEEKLY,Circet
1492,18,0.0,WEEKLY,Circet
1496,62,21.0,WEEKLY,Circet
1499,5,73.0,WEEKLY,Circet
1500,20,89.0,DAILY,Circet
1501,8,3.0,WEEKLY,Circet
1510,35,0.0,WEEKLY,Circet
1515,19,5.0,WEEKLY,Circet
1526,28,82.0,WEEKLY,Circet
1530,3,81.0,WEEKLY,Circet
1531,46,82.0,WEEKLY,Circet
1532,14,45.0,WEEKLY,Circet
1534,6,60.0,WEEKLY,Circet
1535,10,79.0,WEEKLY,Circet
1539,21,0.0,DAILY,Circet
1555,24,0.0,WEEKLY,Circet
1556,7,59.0,WEEKLY,Circet
1558,7,87.0,WEEKLY,Circet
1561,7,38.0,WEEKLY,Circet
1565,11,82.0,WEEKLY,Circet
1572,14,52.0,WEEKLY,Circet
1577,16,10.0,WEEKLY,Circet
1580,2,0.0,WEEKLY,Circet
1581,26,40.0,WEEKLY,Circet
1589,12,67.0,WEEKLY,Circet
1592,10,53.0,WEEKLY,Circet
1593,13,66.0,WEEKLY,Circet
1594,12,5.0,WEEKLY,Circet
1606,14,82.0,WEEKLY,Circet
1608,3,40.0,WEEKLY,Circet
1615,18,6.0,WEEKLY,Circet
1622,15,41.0,WEEKLY,Circet
1629,29,30.0,WEEKLY,Circet
1630,14,48.0,WEEKLY,Circet
1631,9,49.0,WEEKLY,Circet
1632,8,35.0,WEEKLY,Circet
1633,22,3.0,WEEKLY,Circet
1635,9,0.0,WEEKLY,Circet
1638,3,48.0,WEEKLY,Circet
1639,7,52.0,WEEKLY,Circet
1640,39,7.0,WEEKLY,Circet
1641,12,38.0,WEEKLY,Circet
1644,41,0.0,DAILY,Circet
1646,16,13.0,WEEKLY,Circet
1649,32,46.0,WEEKLY,Circet
1653,15,60.0,WEEKLY,Circet
1654,95,28.0,WEEKLY,Circet
1656,5,3.0,WEEKLY,Circet
1660,11,73.0,WEEKLY,Circet
1662,18,69.0,WEEKLY,Circet
1669,2,60.0,WEEKLY,Circet
1670,16,11.0,WEEKLY,Circet
1673,8,41.0,WEEKLY,Circet
1677,21,4.0,WEEKLY,Circet
1685,4,33.0,WEEKLY,Circet
1689,29,40.0,WEEKLY,Circet
1696,8,69.0,WEEKLY,Circet
1699,39,74.0,NONE,Circet
1704,23,0.0,WEEKLY,Circet
1705,4,82.0,WEEKLY,Circet
1706,10,82.0,WEEKLY,Circet
1709,11,81.0,WEEKLY,Circet
1711,9,42.0,WEEKLY,Circet
1713,18,0.0,WEEKLY,Circet
1714,26,41.0,WEEKLY,Circet
1717,23,0.0,WEEKLY,Circet
1722,32,3.0,WEEKLY,Circet
1725,15,88.0,WEEKLY,Circet
1728,14,4.0,WEEKLY,Circet
1730,6,35.0,WEEKLY,Circet
1732,6,0.0,WEEKLY,Circet
1735,6,53.0,WEEKLY,Circet
1738,4,82.0,WEEKLY,Circet
1739,8,3.0,WEEKLY,Circet
1740,5,70.0,WEEKLY,Circet
1742,32,14.0,WEEKLY,Circet
1748,14,0.0,WEEKLY,Circet
1750,19,46.0,WEEKLY,Circet
1753,11,0.0,WEEKLY,Circet
1755,13,60.0,WEEKLY,Circet
1758,2,3.0,WEEKLY,Circet
1759,8,0.0,WEEKLY,Circet
1760,11,14.0,WEEKLY,Circet
1761,5,81.0,WEEKLY,Circet
1764,16,31.0,WEEKLY,Circet
1767,9,49.0,WEEKLY,Circet
1768,8,82.0,WEEKLY,Circet
1770,8,0.0,WEEKLY,Circet
1777,11,66.0,WEEKLY,Circet
1785,5,82.0,WEEKLY,Circet
1789,25,3.0,WEEKLY,Circet
1790,3,4.0,WEEKLY,Circet
1792,3,89.0,WEEKLY,Circet
1798,9,51.0,WEEKLY,Circet
1805,32,0.0,DAILY,Circet
1810,6,3.0,WEEKLY,Circet
1819,13,66.0,WEEKLY,Circet
1820,29,1.0,BI_MONTHLY,Circet
1828,14,56.0,BI_MONTHLY,Circet
1833,6,52.0,WEEKLY,Circet
1843,10,60.0,WEEKLY,Circet
1845,8,82.0,WEEKLY,Circet
1848,6,54.0,WEEKLY,Circet
1849,5,48.0,WEEKLY,Circet
1851,20,13.0,WEEKLY,Circet
1853,49,0.0,WEEKLY,Circet
1854,11,67.0,WEEKLY,Circet
1856,5,0.0,WEEKLY,Circet
1860,11,53.0,WEEKLY,Circet
1861,39,0.0,WEEKLY,Circet
1862,20,3.0,WEEKLY,Circet
1863,36,3.0,WEEKLY,Circet
1864,40,47.0,WEEKLY,Circet
1873,3,0.0,WEEKLY,Circet
1878,54,3.0,WEEKLY,Circet
1883,3,40.0,WEEKLY,Circet
1886,6,19.0,WEEKLY,Circet
